Domain_Code,Domain,Area_Code_M49,Area,Element_Code,Element,Item_Code_CPC,Item,Year_Code,Year,Unit,Value,Flag,Flag_Description,Note
QCL,Crops and livestock products,392,Japan,5412,Yield,01235,"Pumpkins, squash and gourds",2009,2009,kg/ha,11763.7,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01235,"Pumpkins, squash and gourds",2009,2009,t,214100.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01235,"Pumpkins, squash and gourds",2010,2010,ha,18000.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01235,"Pumpkins, squash and gourds",2010,2010,kg/ha,12250.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01235,"Pumpkins, squash and gourds",2010,2010,t,220500.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01235,"Pumpkins, squash and gourds",2011,2011,ha,17900.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01235,"Pumpkins, squash and gourds",2011,2011,kg/ha,11687.2,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01235,"Pumpkins, squash and gourds",2011,2011,t,209200.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01235,"Pumpkins, squash and gourds",2012,2012,ha,17800.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01235,"Pumpkins, squash and gourds",2012,2012,kg/ha,12758.4,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01235,"Pumpkins, squash and gourds",2012,2012,t,227100.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01235,"Pumpkins, squash and gourds",2013,2013,ha,16600.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01235,"Pumpkins, squash and gourds",2013,2013,kg/ha,12759.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01235,"Pumpkins, squash and gourds",2013,2013,t,211800.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01235,"Pumpkins, squash and gourds",2014,2014,ha,16200.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01235,"Pumpkins, squash and gourds",2014,2014,kg/ha,12345.7,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01235,"Pumpkins, squash and gourds",2014,2014,t,200000.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01235,"Pumpkins, squash and gourds",2015,2015,ha,16100.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01235,"Pumpkins, squash and gourds",2015,2015,kg/ha,12571.4,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01235,"Pumpkins, squash and gourds",2015,2015,t,202400.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01235,"Pumpkins, squash and gourds",2016,2016,ha,16000.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01235,"Pumpkins, squash and gourds",2016,2016,kg/ha,11581.3,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01235,"Pumpkins, squash and gourds",2016,2016,t,185300.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01235,"Pumpkins, squash and gourds",2017,2017,ha,15800.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01235,"Pumpkins, squash and gourds",2017,2017,kg/ha,12740.5,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01235,"Pumpkins, squash and gourds",2017,2017,t,201300.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01235,"Pumpkins, squash and gourds",2018,2018,ha,15200.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01235,"Pumpkins, squash and gourds",2018,2018,kg/ha,10480.3,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01235,"Pumpkins, squash and gourds",2018,2018,t,159300.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01235,"Pumpkins, squash and gourds",2019,2019,ha,15300.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01235,"Pumpkins, squash and gourds",2019,2019,kg/ha,12130.7,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01235,"Pumpkins, squash and gourds",2019,2019,t,185600.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01235,"Pumpkins, squash and gourds",2020,2020,ha,14800.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01235,"Pumpkins, squash and gourds",2020,2020,kg/ha,12608.1,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01235,"Pumpkins, squash and gourds",2020,2020,t,186600.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01235,"Pumpkins, squash and gourds",2021,2021,ha,14500.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01235,"Pumpkins, squash and gourds",2021,2021,kg/ha,12020.7,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01235,"Pumpkins, squash and gourds",2021,2021,t,174300.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01235,"Pumpkins, squash and gourds",2022,2022,ha,14500.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01235,"Pumpkins, squash and gourds",2022,2022,kg/ha,12613.8,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01235,"Pumpkins, squash and gourds",2022,2022,t,182900.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01235,"Pumpkins, squash and gourds",2023,2023,ha,14656.0,I,Imputed value,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01235,"Pumpkins, squash and gourds",2023,2023,kg/ha,11969.0,E,Estimated value,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01235,"Pumpkins, squash and gourds",2023,2023,t,175420.45,I,Imputed value,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01215,Spinach,2000,2000,ha,25200.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01215,Spinach,2000,2000,kg/ha,12555.6,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01215,Spinach,2000,2000,t,316400.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01215,Spinach,2001,2001,ha,24700.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01215,Spinach,2001,2001,kg/ha,12927.1,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01215,Spinach,2001,2001,t,319300.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01215,Spinach,2002,2002,ha,24400.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01215,Spinach,2002,2002,kg/ha,12770.5,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01215,Spinach,2002,2002,t,311600.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01215,Spinach,2003,2003,ha,24300.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01215,Spinach,2003,2003,kg/ha,12786.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01215,Spinach,2003,2003,t,310700.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01215,Spinach,2004,2004,ha,23800.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01215,Spinach,2004,2004,kg/ha,12126.1,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01215,Spinach,2004,2004,t,288600.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01215,Spinach,2005,2005,ha,23700.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01215,Spinach,2005,2005,kg/ha,12569.6,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01215,Spinach,2005,2005,t,297900.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01215,Spinach,2006,2006,ha,23300.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01215,Spinach,2006,2006,kg/ha,12824.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01215,Spinach,2006,2006,t,298800.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01215,Spinach,2007,2007,ha,22900.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01215,Spinach,2007,2007,kg/ha,13021.8,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01215,Spinach,2007,2007,t,298200.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01215,Spinach,2008,2008,ha,22500.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01215,Spinach,2008,2008,kg/ha,13008.9,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01215,Spinach,2008,2008,t,292700.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01215,Spinach,2009,2009,ha,22400.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01215,Spinach,2009,2009,kg/ha,12781.3,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01215,Spinach,2009,2009,t,286300.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01215,Spinach,2010,2010,ha,22100.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01215,Spinach,2010,2010,kg/ha,12171.9,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01215,Spinach,2010,2010,t,269000.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01215,Spinach,2011,2011,ha,21800.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01215,Spinach,2011,2011,kg/ha,12087.2,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01215,Spinach,2011,2011,t,263500.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01215,Spinach,2012,2012,ha,21700.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01215,Spinach,2012,2012,kg/ha,12142.9,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01215,Spinach,2012,2012,t,263500.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01215,Spinach,2013,2013,ha,21300.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01215,Spinach,2013,2013,kg/ha,11751.2,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01215,Spinach,2013,2013,t,250300.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01215,Spinach,2014,2014,ha,21200.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01215,Spinach,2014,2014,kg/ha,12141.5,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01215,Spinach,2014,2014,t,257400.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01215,Spinach,2015,2015,ha,21000.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01215,Spinach,2015,2015,kg/ha,11942.9,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01215,Spinach,2015,2015,t,250800.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01215,Spinach,2016,2016,ha,20700.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01215,Spinach,2016,2016,kg/ha,11946.9,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01215,Spinach,2016,2016,t,247300.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01215,Spinach,2017,2017,ha,20500.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01215,Spinach,2017,2017,kg/ha,11126.8,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01215,Spinach,2017,2017,t,228100.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01215,Spinach,2018,2018,ha,20300.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01215,Spinach,2018,2018,kg/ha,11246.3,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01215,Spinach,2018,2018,t,228300.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01215,Spinach,2019,2019,ha,19900.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01215,Spinach,2019,2019,kg/ha,10944.7,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01215,Spinach,2019,2019,t,217800.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01215,Spinach,2020,2020,ha,19600.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01215,Spinach,2020,2020,kg/ha,10913.3,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01215,Spinach,2020,2020,t,213900.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01215,Spinach,2021,2021,ha,19300.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01215,Spinach,2021,2021,kg/ha,10906.7,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01215,Spinach,2021,2021,t,210500.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01215,Spinach,2022,2022,ha,18900.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01215,Spinach,2022,2022,kg/ha,11100.5,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01215,Spinach,2022,2022,t,209800.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01215,Spinach,2023,2023,ha,18676.0,I,Imputed value,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01215,Spinach,2023,2023,kg/ha,10998.4,E,Estimated value,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01215,Spinach,2023,2023,t,205408.96,I,Imputed value,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01241.01,String beans,2000,2000,ha,8690.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01241.01,String beans,2000,2000,kg/ha,7353.3,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01241.01,String beans,2000,2000,t,63900.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01241.01,String beans,2001,2001,ha,8420.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01241.01,String beans,2001,2001,kg/ha,7375.3,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01241.01,String beans,2001,2001,t,62100.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01241.01,String beans,2002,2002,ha,8070.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01241.01,String beans,2002,2002,kg/ha,7286.2,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01241.01,String beans,2002,2002,t,58800.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01241.01,String beans,2003,2003,ha,7950.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01241.01,String beans,2003,2003,kg/ha,7169.8,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01241.01,String beans,2003,2003,t,57000.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01241.01,String beans,2004,2004,ha,7660.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01241.01,String beans,2004,2004,kg/ha,6906.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01241.01,String beans,2004,2004,t,52900.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01241.01,String beans,2005,2005,ha,7440.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01241.01,String beans,2005,2005,kg/ha,7069.9,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01241.01,String beans,2005,2005,t,52600.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01241.01,String beans,2006,2006,ha,7220.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01241.01,String beans,2006,2006,kg/ha,6772.9,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01241.01,String beans,2006,2006,t,48900.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01241.01,String beans,2007,2007,ha,7040.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01241.01,String beans,2007,2007,kg/ha,6946.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01241.01,String beans,2007,2007,t,48900.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01241.01,String beans,2008,2008,ha,7030.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01241.01,String beans,2008,2008,kg/ha,7240.4,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01241.01,String beans,2008,2008,t,50900.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01241.01,String beans,2009,2009,ha,7120.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01241.01,String beans,2009,2009,kg/ha,7106.7,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01241.01,String beans,2009,2009,t,50600.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01241.01,String beans,2010,2010,ha,6830.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01241.01,String beans,2010,2010,kg/ha,6573.9,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01241.01,String beans,2010,2010,t,44900.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01241.01,String beans,2011,2011,ha,6430.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01241.01,String beans,2011,2011,kg/ha,6625.2,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01241.01,String beans,2011,2011,t,42600.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01241.01,String beans,2012,2012,ha,6240.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01241.01,String beans,2012,2012,kg/ha,6730.8,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01241.01,String beans,2012,2012,t,42000.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01241.01,String beans,2013,2013,ha,5990.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01241.01,String beans,2013,2013,kg/ha,6894.8,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01241.01,String beans,2013,2013,t,41300.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01241.01,String beans,2014,2014,ha,5820.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01241.01,String beans,2014,2014,kg/ha,7044.7,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01241.01,String beans,2014,2014,t,41000.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01241.01,String beans,2015,2015,ha,5760.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01241.01,String beans,2015,2015,kg/ha,6996.5,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01241.01,String beans,2015,2015,t,40300.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01241.01,String beans,2016,2016,ha,5650.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01241.01,String beans,2016,2016,kg/ha,6991.2,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01241.01,String beans,2016,2016,t,39500.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01241.01,String beans,2017,2017,ha,5590.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01241.01,String beans,2017,2017,kg/ha,7119.9,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01241.01,String beans,2017,2017,t,39800.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01241.01,String beans,2018,2018,ha,5330.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01241.01,String beans,2018,2018,kg/ha,7016.9,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01241.01,String beans,2018,2018,t,37400.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01241.01,String beans,2019,2019,ha,5190.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01241.01,String beans,2019,2019,kg/ha,7379.6,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01241.01,String beans,2019,2019,t,38300.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01241.01,String beans,2020,2020,ha,5020.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01241.01,String beans,2020,2020,kg/ha,7749.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01241.01,String beans,2020,2020,t,38900.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01241.01,String beans,2021,2021,ha,4810.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01241.01,String beans,2021,2021,kg/ha,7609.1,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01241.01,String beans,2021,2021,t,36600.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01241.01,String beans,2022,2022,ha,4460.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01241.01,String beans,2022,2022,kg/ha,7421.5,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01241.01,String beans,2022,2022,t,33100.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01241.01,String beans,2023,2023,ha,4277.0,I,Imputed value,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01241.01,String beans,2023,2023,kg/ha,7351.2,E,Estimated value,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01241.01,String beans,2023,2023,t,31442.63,I,Imputed value,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01530,Sweet potatoes,2000,2000,ha,43400.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01530,Sweet potatoes,2000,2000,kg/ha,24732.7,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01530,Sweet potatoes,2000,2000,t,1073400.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01530,Sweet potatoes,2001,2001,ha,42300.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01530,Sweet potatoes,2001,2001,kg/ha,25130.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01530,Sweet potatoes,2001,2001,t,1063000.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01530,Sweet potatoes,2002,2002,ha,40500.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01530,Sweet potatoes,2002,2002,kg/ha,25432.1,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01530,Sweet potatoes,2002,2002,t,1030000.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01530,Sweet potatoes,2003,2003,ha,39700.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01530,Sweet potatoes,2003,2003,kg/ha,23705.3,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01530,Sweet potatoes,2003,2003,t,941100.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01530,Sweet potatoes,2004,2004,ha,40300.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01530,Sweet potatoes,2004,2004,kg/ha,25037.2,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01530,Sweet potatoes,2004,2004,t,1009000.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01530,Sweet potatoes,2005,2005,ha,40800.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01530,Sweet potatoes,2005,2005,kg/ha,25808.8,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01530,Sweet potatoes,2005,2005,t,1053000.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01530,Sweet potatoes,2006,2006,ha,40800.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01530,Sweet potatoes,2006,2006,kg/ha,24237.7,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01530,Sweet potatoes,2006,2006,t,988900.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01530,Sweet potatoes,2007,2007,ha,40700.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01530,Sweet potatoes,2007,2007,kg/ha,23793.6,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5510,Production,01530,Sweet potatoes,2007,2007,t,968400.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5312,Area harvested,01530,Sweet potatoes,2008,2008,ha,40700.0,A,Official figure,No additional notes
QCL,Crops and livestock products,392,Japan,5412,Yield,01530,Sweet potatoes,2008,2008,kg/ha,24840.3,A,Official figure,No additional notes
